tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
Matt Hancock @MattHancock. Imagine closing the stable door AFTER the horse has bolted. #Italy #COVID19 #China and #Coronavirus,Gavins_Tweet,On the planet some call Earth,0,0,267,29848,2020-03-01 08:59:45,False,,"#Italy, #COVID19, #China, #Coronavirus"
RT @RT_com: Washington state declares emergency over #coronavirus as #CDC warns risk is ‘increasing’  https://t.co/2b38jEMhFr https://t.co/…,jayeshsk,,0,29,92,5241,2020-03-01 08:59:45,False,,"#coronavirus, #CDC"
RT @DrTedros: The global #COVID19 risk is very high for following reasons (1): -increase of international spread of cases  -large clusters…,LioKlingo,Livorno - Italy,0,164,16043,33096,2020-03-01 08:59:44,False,,#COVID19
RT @lourennie9: The wife of Australia’s first #Coronavirus victim has released a statement saying “My husband passed away peacefully knowin…,9haynesy,Western Australia,0,2,677,1137,2020-03-01 08:59:44,False,,#Coronavirus
RT @Greekboy8: RT @MattHancock forgets to mention this in his 4 point plan against #Coronavirus  #Ridge #Marr @LBC   Coronavirus panic swee…,ChristineJameis,,0,10,5418,252677,2020-03-01 08:59:44,False,,"#Coronavirus, #Ridge, #Marr"
"RT @Richard_D_Boyle: ""By 26 Jan getting up had become extremely difficult &amp; I was shivering with cold. I felt I was having a high fever, it…",smithmeyerjen,Melbourne & Regional Victoria,0,12,2256,153659,2020-03-01 08:59:43,False,,
"RT @MeghUpdates: Now let me show you #coronavirus Isolation room in Larkana, #Pakistan  Just rake your Brain and feel free to comment ....…",Arihant58077522,,0,47,61,3197,2020-03-01 08:59:43,False,,"#coronavirus, #Pakistan"
"RT @hvanspall: #Coronavirus #COVID19 🔹Sx: fever, dry cough, dyspnea, myalgia, headache, sorethroat  🔹Incubation: 3-7d 🔹Transmission: resp d…",karinacp02,"ÜT: 10.497778,-66.851251",0,90,298,1655,2020-03-01 08:59:42,False,,"#Coronavirus, #COVID19"
RT @CGTNOfficial: #Coronavirus symptoms: Are you really infected?  #COVID19 #CoronavirusOutbreak https://t.co/n1UL1hBRrN,Orangebutterf10,,0,92,6,11626,2020-03-01 08:59:42,False,,"#Coronavirus, #COVID19, #CoronavirusOutbreak"
@lufthansa to cancel a quarter of all its flights due to #Coronavirus. https://t.co/CPyjdrmve1,Ladi_Dairo,"England, United Kingdom",1,0,852,68465,2020-03-01 08:59:42,False,,#Coronavirus
"RT @SpeakerPelosi: Sadly and prayerfully, today, we learned of the first death from the #coronavirus in the United States. The American peo…",Lmadame1,,0,6007,3872,24808,2020-03-01 08:59:41,False,,#coronavirus
"https://t.co/2WPIxKme4f ""The significance of this study is that asymptomatic carriers are found to be highly infect… https://t.co/D6WzYRLuDE",Marieaaow,"Berlin,Dubai",0,0,13087,33212,2020-03-01 08:59:41,False,,
"@Trey_VonDinkis My Son contracted H1N1. There was no media coverage of the event, no fuss, the Ohio Department of H… https://t.co/7vjDENAnf5",UKExpat4MAGA,"Cincinnati, OH",0,0,779,14840,2020-03-01 08:59:41,False,,
"RT @HimalayaGlobal: Midnight footage taken at a Wuhan quarantined building complex, full-equipped staffs removing a dead neighbor from home…",kentz031,,0,158,105,8265,2020-03-01 08:59:41,False,,
RT @ncambirwa: Vice President of #Iran for Women and Family Affairs Masoumeh Ebtekar (@ebtekarm) tests positive on #CoronaVirus.  She is th…,FJPreciadoR,"Jalisco, México",0,9,1620,37011,2020-03-01 08:59:39,False,,"#Iran, #CoronaVirus"
RT @CCrook16: @Surgeon_General The CDC website recommended wearing masks if you have #Coronavirus to reduce the possibility of spreading it…,REVOLP, Jozi South Africa,0,72,1642,151029,2020-03-01 08:59:39,False,,#Coronavirus
RT @MostafaMe4: #Iran #Tehran   #Hearthbreaking 💔 The Situation of kids When a brutal regime does not inform families of the risk of a #cor…,linenlion,Canada,0,18,13,951,2020-03-01 08:59:38,False,,"#Iran, #Tehran, #Hearthbreaking"
"RT @jk_stock: WHO suggests this #coronavirus , COVID-19, is driving a social media “infodemic,” with information overload making it increas…",jonniegijon,Terra Australis Incognita,0,2,67,4287,2020-03-01 08:59:38,False,,#coronavirus
RT @CDCgov: What are five things you need to know about novel (new) #coronavirus? Watch as @DrNancyM_CDC answers important questions in thi…,michaelotameda1,"Detroit, MI",0,2410,125,58,2020-03-01 08:59:37,False,,#coronavirus
"RT @2019nCoVwatcher: BREAKING: Norway reports 8 new cases of #coronavirus, raising the total in Norway to 15.",sharonkgilbert,Southwest Missouri,0,23,5168,16405,2020-03-01 08:59:37,False,,#coronavirus
